trial_id,feature_count,feature_columns,val_mae,val_rmse,iterations,model_name
674,11,daily_expense|dow|expense_30d_sum|expense_7d_30d_ratio|expense_7d_sum|expense_trend|expense_txn_count|income_txn_count|is_summer_vacation|is_winter_vacation|net_30d_sum,697.943543519695,964.2333803967298,60,hgbr_v3_hgbr
792,6,daily_net|expense_txn_count|has_expense|is_winter_vacation|net_30d_sum|net_7d_sum,697.9511811615414,972.4397775612831,44,hgbr_v3_hgbr
425,7,expense_7d_30d_ratio|expense_trend|expense_txn_count|income_txn_count|is_summer_vacation|net_30d_sum|net_7d_sum,698.1280131359972,974.8294522044107,55,hgbr_v3_hgbr
38,11,daily_income|daily_net|expense_30d_sum|expense_7d_mean|expense_7d_sum|expense_txn_count|has_expense|has_income|is_weekend|net_30d_sum|txn_7d_sum,698.1312213113473,968.1739082652897,52,hgbr_v3_hgbr
541,8,daily_expense|daily_income|days_to_end_of_month|expense_30d_sum|expense_txn_count|has_expense|has_income|net_30d_sum,698.240043160798,962.2697606833207,44,hgbr_v3_hgbr
810,11,daily_net|expense_7d_30d_ratio|expense_7d_mean|has_income|is_summer_vacation|is_weekend|is_winter_vacation|net_30d_sum|net_7d_sum|txn_7d_sum|txn_count,698.2638146809214,973.0067795549153,54,hgbr_v3_hgbr
249,16,daily_expense|daily_income|dow|expense_30d_mean|expense_30d_sum|expense_7d_30d_ratio|expense_7d_sum|expense_trend|has_expense|has_income|is_weekend|is_winter_vacation|net_30d_sum|net_7d_sum|txn_7d_sum|txn_count,698.271760305423,970.5081805837901,51,hgbr_v3_hgbr
584,12,daily_net|expense_7d_30d_ratio|expense_7d_sum|has_expense|has_income|is_summer_vacation|is_weekend|is_winter_vacation|net_30d_sum|net_7d_sum|txn_7d_sum|txn_count,698.3985086621577,973.980368934158,50,hgbr_v3_hgbr
786,14,daily_expense|daily_income|daily_net|day|expense_30d_mean|expense_7d_30d_ratio|expense_7d_sum|expense_trend|has_income|income_txn_count|is_summer_vacation|is_weekend|is_winter_vacation|net_30d_sum,698.6638592390198,968.981515741478,58,hgbr_v3_hgbr
218,11,daily_expense|daily_net|dow|expense_30d_sum|expense_txn_count|has_income|is_summer_vacation|is_weekend|net_30d_sum|net_7d_sum|txn_7d_sum,698.6669295698558,975.7661915661726,60,hgbr_v3_hgbr
432,10,daily_income|day|dow|expense_30d_mean|expense_7d_30d_ratio|expense_7d_sum|expense_txn_count|is_summer_vacation|is_winter_vacation|net_30d_sum,698.8331195628022,968.3597657685109,56,hgbr_v3_hgbr
273,9,daily_expense|daily_income|daily_net|dow|expense_7d_sum|expense_trend|has_income|net_30d_sum|txn_count,698.9498923193878,966.1207979590446,59,hgbr_v3_hgbr
692,5,daily_net|expense_7d_sum|expense_trend|is_summer_vacation|net_30d_sum,699.0649047246426,965.8009753706212,44,hgbr_v3_hgbr
891,12,daily_expense|daily_net|dow|expense_30d_mean|expense_30d_sum|has_expense|has_income|income_txn_count|is_summer_vacation|is_winter_vacation|net_30d_sum|txn_count,699.2981502096119,965.9353432457208,54,hgbr_v3_hgbr
85,8,daily_expense|daily_net|expense_30d_sum|expense_7d_mean|expense_trend|has_expense|net_30d_sum|txn_count,699.3064016782448,961.847885431456,71,hgbr_v3_hgbr
669,10,daily_expense|daily_income|daily_net|expense_30d_mean|expense_7d_mean|expense_7d_sum|has_expense|is_winter_vacation|net_30d_sum|txn_count,699.5186543308322,969.4560387904344,78,hgbr_v3_hgbr
441,16,daily_expense|daily_income|daily_net|expense_7d_30d_ratio|expense_7d_mean|expense_7d_sum|expense_txn_count|has_expense|has_income|income_txn_count|is_summer_vacation|is_weekend|is_winter_vacation|net_30d_sum|txn_7d_sum|txn_count,699.6265960124758,962.0636895984219,79,hgbr_v3_hgbr
923,12,day|dow|expense_30d_mean|expense_30d_sum|expense_7d_30d_ratio|expense_7d_sum|income_txn_count|is_weekend|is_winter_vacation|net_30d_sum|net_7d_sum|txn_count,700.8224159979518,973.9226954221218,36,hgbr_v3_hgbr
768,16,daily_expense|dow|expense_30d_mean|expense_7d_30d_ratio|expense_7d_mean|expense_trend|expense_txn_count|has_expense|has_income|is_weekend|is_winter_vacation|net_30d_sum|net_7d_sum|txn_30d_sum|txn_7d_sum|txn_count,701.2784190282583,975.4425935520071,47,hgbr_v3_hgbr
40,6,days_to_end_of_month|expense_trend|has_expense|net_30d_sum|txn_7d_sum|txn_count,701.3066890584729,968.5094380024425,40,hgbr_v3_hgbr
481,9,daily_net|expense_30d_sum|expense_7d_mean|expense_7d_sum|expense_txn_count|is_weekend|net_30d_sum|txn_30d_sum|txn_7d_sum,701.3233492297937,971.8310203713711,59,hgbr_v3_hgbr
180,10,daily_income|daily_net|dow|expense_7d_mean|expense_7d_sum|expense_trend|has_income|is_weekend|net_30d_sum|txn_count,701.3254825690221,964.7720660721727,74,hgbr_v3_hgbr
335,9,daily_income|days_to_end_of_month|expense_30d_sum|expense_7d_mean|expense_txn_count|has_expense|is_summer_vacation|net_30d_sum|net_7d_sum,701.3456315295451,977.3476380307823,46,hgbr_v3_hgbr
427,18,daily_expense|daily_net|day|dow|expense_30d_mean|expense_30d_sum|expense_7d_mean|expense_7d_sum|expense_trend|expense_txn_count|has_expense|income_txn_count|is_summer_vacation|is_weekend|is_winter_vacation|net_30d_sum|net_7d_sum|txn_7d_sum,701.3781998921504,975.4443027026025,44,hgbr_v3_hgbr
646,18,daily_net|day|days_to_end_of_month|dow|expense_30d_mean|expense_7d_30d_ratio|expense_7d_mean|expense_7d_sum|expense_trend|expense_txn_count|has_expense|income_txn_count|is_summer_vacation|is_weekend|net_30d_sum|net_7d_sum|txn_7d_sum|txn_count,701.4290300102615,979.79597481629,45,hgbr_v3_hgbr
817,12,daily_net|dow|expense_30d_mean|expense_30d_sum|expense_7d_mean|expense_txn_count|has_income|is_summer_vacation|net_30d_sum|net_7d_sum|txn_30d_sum|txn_7d_sum,701.5130546772981,976.4201087986361,44,hgbr_v3_hgbr
808,6,daily_income|day|expense_30d_sum|expense_trend|expense_txn_count|net_30d_sum,701.5893003877742,968.1347435033508,44,hgbr_v3_hgbr
726,11,daily_expense|daily_income|daily_net|day|dow|expense_30d_mean|expense_7d_sum|is_summer_vacation|is_weekend|net_30d_sum|txn_count,701.8470768137153,969.5480461601198,42,hgbr_v3_hgbr
822,8,daily_expense|daily_net|days_to_end_of_month|expense_7d_sum|expense_trend|has_expense|income_txn_count|net_30d_sum,701.908293787485,969.6430973438913,57,hgbr_v3_hgbr
330,11,daily_net|days_to_end_of_month|dow|expense_30d_mean|expense_30d_sum|expense_7d_30d_ratio|expense_txn_count|is_summer_vacation|is_winter_vacation|net_30d_sum|net_7d_sum,702.1561087747078,974.0914013029961,40,hgbr_v3_hgbr
621,6,daily_expense|days_to_end_of_month|dow|expense_30d_sum|has_income|net_30d_sum,702.3262397094305,978.8485071956809,78,hgbr_v3_hgbr
329,17,daily_expense|daily_income|daily_net|day|days_to_end_of_month|expense_30d_mean|expense_30d_sum|expense_7d_30d_ratio|expense_7d_mean|expense_7d_sum|expense_trend|expense_txn_count|has_income|is_weekend|is_winter_vacation|net_30d_sum|txn_count,702.4955766401405,971.1458059112407,54,hgbr_v3_hgbr
195,8,daily_expense|expense_7d_30d_ratio|expense_7d_sum|is_summer_vacation|is_weekend|is_winter_vacation|net_30d_sum|net_7d_sum,702.6049900731367,974.9068892511822,47,hgbr_v3_hgbr
326,13,daily_expense|day|days_to_end_of_month|dow|expense_30d_sum|expense_7d_30d_ratio|expense_txn_count|is_summer_vacation|is_winter_vacation|net_30d_sum|net_7d_sum|txn_7d_sum|txn_count,702.6399708225865,974.8737336152586,53,hgbr_v3_hgbr
688,10,daily_expense|daily_income|day|dow|expense_30d_mean|expense_30d_sum|expense_7d_mean|is_summer_vacation|is_weekend|net_30d_sum,702.8027945384707,974.2561235967247,53,hgbr_v3_hgbr
639,19,daily_expense|daily_income|daily_net|day|dow|expense_30d_sum|expense_7d_30d_ratio|expense_7d_mean|expense_7d_sum|expense_trend|expense_txn_count|has_income|is_summer_vacation|is_weekend|is_winter_vacation|net_30d_sum|net_7d_sum|txn_7d_sum|txn_count,702.8245372852423,976.8510385930201,49,hgbr_v3_hgbr
13,6,daily_net|days_to_end_of_month|expense_txn_count|is_summer_vacation|net_30d_sum|net_7d_sum,702.8867900213636,978.0382535240656,39,hgbr_v3_hgbr
96,11,daily_income|days_to_end_of_month|expense_30d_sum|has_expense|income_txn_count|is_weekend|is_winter_vacation|net_30d_sum|net_7d_sum|txn_7d_sum|txn_count,703.0369227554436,981.6058553801877,57,hgbr_v3_hgbr
617,7,day|expense_30d_mean|expense_txn_count|is_weekend|net_30d_sum|net_7d_sum|txn_7d_sum,703.5547547161833,982.8540447682499,47,hgbr_v3_hgbr
869,10,daily_net|day|dow|expense_30d_sum|expense_7d_30d_ratio|expense_7d_mean|expense_7d_sum|expense_trend|is_winter_vacation|net_30d_sum,703.6901626690641,969.7543421096452,55,hgbr_v3_hgbr
412,17,daily_expense|daily_income|daily_net|days_to_end_of_month|expense_30d_mean|expense_30d_sum|expense_7d_30d_ratio|expense_7d_mean|expense_7d_sum|expense_trend|expense_txn_count|has_expense|income_txn_count|is_summer_vacation|is_winter_vacation|net_30d_sum|net_7d_sum,703.8839744603034,978.8751795553559,33,hgbr_v3_hgbr
933,11,daily_expense|day|expense_30d_mean|expense_7d_mean|expense_trend|expense_txn_count|has_expense|is_summer_vacation|is_winter_vacation|net_30d_sum|net_7d_sum,704.0309225873037,976.7063661253316,38,hgbr_v3_hgbr
958,15,daily_expense|daily_income|daily_net|expense_30d_mean|expense_30d_sum|expense_7d_sum|expense_trend|income_txn_count|is_weekend|is_winter_vacation|net_30d_sum|net_7d_sum|txn_30d_sum|txn_7d_sum|txn_count,704.1509578766576,976.8399477043621,44,hgbr_v3_hgbr
487,13,daily_expense|daily_income|day|days_to_end_of_month|dow|expense_30d_mean|expense_30d_sum|expense_7d_sum|expense_txn_count|income_txn_count|is_weekend|net_30d_sum|net_7d_sum,704.1564305246105,975.1168297577888,32,hgbr_v3_hgbr
504,8,daily_net|day|dow|expense_30d_sum|is_weekend|net_30d_sum|txn_7d_sum|txn_count,704.1882892093611,976.1207406868419,41,hgbr_v3_hgbr
499,10,daily_income|daily_net|day|dow|expense_30d_sum|expense_7d_30d_ratio|expense_trend|income_txn_count|is_weekend|net_30d_sum,704.2479152292681,969.9578114575847,46,hgbr_v3_hgbr
647,8,daily_expense|day|has_income|is_summer_vacation|is_weekend|is_winter_vacation|net_30d_sum|txn_count,704.3140366842027,970.8263461564055,40,hgbr_v3_hgbr
910,16,dow|expense_30d_mean|expense_30d_sum|expense_7d_30d_ratio|expense_7d_mean|expense_7d_sum|expense_trend|has_expense|has_income|income_txn_count|is_weekend|is_winter_vacation|net_30d_sum|net_7d_sum|txn_30d_sum|txn_7d_sum,704.3945075581667,977.8606132617489,50,hgbr_v3_hgbr
225,16,daily_expense|daily_income|daily_net|days_to_end_of_month|dow|expense_7d_30d_ratio|expense_7d_mean|expense_7d_sum|has_expense|has_income|income_txn_count|is_winter_vacation|net_30d_sum|net_7d_sum|txn_7d_sum|txn_count,704.6122349406306,979.5792850278364,43,hgbr_v3_hgbr
795,12,daily_expense|daily_income|daily_net|day|days_to_end_of_month|dow|expense_30d_sum|expense_7d_30d_ratio|expense_trend|is_summer_vacation|net_30d_sum|net_7d_sum,705.0676642899633,975.3427812629105,45,hgbr_v3_hgbr
864,17,daily_income|daily_net|day|days_to_end_of_month|expense_30d_mean|expense_30d_sum|expense_7d_30d_ratio|expense_7d_mean|expense_trend|has_expense|has_income|is_summer_vacation|is_weekend|is_winter_vacation|net_30d_sum|txn_7d_sum|txn_count,705.2009079699415,974.952303386455,55,hgbr_v3_hgbr
453,8,day|days_to_end_of_month|expense_30d_sum|expense_7d_30d_ratio|expense_7d_mean|expense_trend|has_income|net_30d_sum,705.2046065770527,973.8001309825565,55,hgbr_v3_hgbr
945,15,daily_net|day|dow|expense_30d_mean|expense_7d_30d_ratio|expense_txn_count|has_income|income_txn_count|is_summer_vacation|is_weekend|is_winter_vacation|net_30d_sum|net_7d_sum|txn_7d_sum|txn_count,705.2064968316662,980.9509431438611,44,hgbr_v3_hgbr
863,6,daily_net|day|expense_trend|has_income|net_30d_sum|txn_count,705.2875125545974,973.5355302344323,42,hgbr_v3_hgbr
609,16,daily_income|daily_net|day|days_to_end_of_month|dow|expense_30d_mean|expense_30d_sum|expense_7d_30d_ratio|expense_7d_sum|expense_trend|has_income|is_summer_vacation|is_weekend|net_30d_sum|net_7d_sum|txn_count,705.3112506763167,979.0260729570656,33,hgbr_v3_hgbr
577,12,expense_30d_mean|expense_30d_sum|expense_7d_30d_ratio|expense_7d_mean|expense_txn_count|has_expense|has_income|net_30d_sum|net_7d_sum|txn_30d_sum|txn_7d_sum|txn_count,705.5349251231057,976.9236640091565,52,hgbr_v3_hgbr
892,11,daily_income|daily_net|days_to_end_of_month|expense_7d_mean|expense_7d_sum|expense_trend|expense_txn_count|is_weekend|net_30d_sum|txn_7d_sum|txn_count,705.6262070233278,972.6545668791887,42,hgbr_v3_hgbr
119,12,daily_net|day|dow|expense_30d_sum|expense_7d_mean|expense_7d_sum|expense_trend|has_income|is_winter_vacation|net_30d_sum|txn_7d_sum|txn_count,705.6698767905506,973.4938964480643,46,hgbr_v3_hgbr
827,7,daily_net|day|expense_30d_sum|expense_7d_mean|expense_txn_count|has_income|net_30d_sum,705.7475510833492,970.7443005860323,44,hgbr_v3_hgbr
547,16,daily_income|daily_net|days_to_end_of_month|dow|expense_30d_mean|expense_7d_30d_ratio|expense_7d_mean|expense_7d_sum|has_expense|income_txn_count|is_summer_vacation|is_winter_vacation|net_30d_sum|net_7d_sum|txn_7d_sum|txn_count,705.8563916404983,982.2164731483012,45,hgbr_v3_hgbr
375,18,daily_expense|daily_income|daily_net|days_to_end_of_month|expense_30d_mean|expense_30d_sum|expense_7d_mean|expense_7d_sum|expense_trend|expense_txn_count|has_expense|has_income|income_txn_count|is_summer_vacation|is_weekend|is_winter_vacation|net_30d_sum|txn_7d_sum,705.9605791937107,974.1395209222022,56,hgbr_v3_hgbr
293,20,daily_expense|daily_income|daily_net|day|days_to_end_of_month|dow|expense_30d_mean|expense_30d_sum|expense_7d_30d_ratio|expense_7d_mean|expense_7d_sum|expense_trend|expense_txn_count|has_income|is_summer_vacation|is_weekend|is_winter_vacation|net_30d_sum|net_7d_sum|txn_7d_sum,706.0357304685249,979.1224254872993,45,hgbr_v3_hgbr
445,21,daily_expense|daily_income|daily_net|day|days_to_end_of_month|dow|expense_30d_mean|expense_30d_sum|expense_7d_30d_ratio|expense_7d_mean|expense_7d_sum|expense_trend|expense_txn_count|has_expense|is_summer_vacation|is_weekend|is_winter_vacation|net_30d_sum|net_7d_sum|txn_7d_sum|txn_count,706.0357304685249,979.1224254872993,45,hgbr_v3_hgbr
871,10,daily_expense|daily_net|day|expense_30d_mean|expense_7d_mean|expense_7d_sum|expense_txn_count|has_expense|is_summer_vacation|net_30d_sum,706.0707591558695,973.8023633385783,43,hgbr_v3_hgbr
843,8,days_to_end_of_month|expense_7d_sum|expense_txn_count|has_expense|income_txn_count|is_summer_vacation|net_30d_sum|txn_count,706.192500912098,969.9630823022852,41,hgbr_v3_hgbr
784,8,days_to_end_of_month|expense_30d_sum|expense_7d_30d_ratio|expense_7d_mean|expense_trend|has_income|net_30d_sum|txn_7d_sum,706.2274758049396,978.9509739028408,56,hgbr_v3_hgbr
142,11,daily_net|days_to_end_of_month|dow|expense_30d_mean|expense_7d_30d_ratio|expense_7d_mean|expense_trend|is_summer_vacation|is_winter_vacation|net_30d_sum|txn_7d_sum,706.3623567049793,975.3411951856796,43,hgbr_v3_hgbr
55,18,daily_net|days_to_end_of_month|dow|expense_30d_mean|expense_30d_sum|expense_7d_30d_ratio|expense_7d_mean|expense_7d_sum|expense_trend|expense_txn_count|has_expense|income_txn_count|is_weekend|is_winter_vacation|net_30d_sum|net_7d_sum|txn_7d_sum|txn_count,706.3714213079522,977.9398985665481,46,hgbr_v3_hgbr
423,10,daily_income|days_to_end_of_month|expense_30d_sum|expense_trend|has_expense|is_winter_vacation|net_30d_sum|net_7d_sum|txn_7d_sum|txn_count,706.452938014345,978.2436141345529,47,hgbr_v3_hgbr
732,13,daily_expense|daily_income|days_to_end_of_month|expense_30d_mean|expense_30d_sum|expense_7d_30d_ratio|expense_7d_sum|has_expense|is_summer_vacation|is_weekend|net_30d_sum|txn_7d_sum|txn_count,706.4800552605084,972.3300521618999,43,hgbr_v3_hgbr
992,18,daily_expense|daily_income|daily_net|day|days_to_end_of_month|expense_30d_mean|expense_30d_sum|expense_7d_30d_ratio|expense_7d_sum|expense_trend|expense_txn_count|has_income|income_txn_count|is_summer_vacation|is_weekend|is_winter_vacation|net_30d_sum|net_7d_sum,706.5615014443116,982.9083885340806,44,hgbr_v3_hgbr
4,9,daily_income|days_to_end_of_month|dow|expense_30d_mean|expense_7d_mean|income_txn_count|is_weekend|net_30d_sum|txn_7d_sum,706.5630618329739,977.4337299008974,56,hgbr_v3_hgbr
715,10,daily_net|day|expense_30d_mean|expense_30d_sum|expense_7d_30d_ratio|expense_7d_sum|has_income|is_summer_vacation|net_30d_sum|net_7d_sum,706.5703689000326,982.1782054692978,40,hgbr_v3_hgbr
206,16,daily_income|daily_net|day|dow|expense_30d_sum|expense_7d_30d_ratio|expense_7d_mean|expense_7d_sum|expense_trend|has_income|income_txn_count|is_weekend|is_winter_vacation|net_30d_sum|net_7d_sum|txn_7d_sum,706.7187210743408,981.9047595177144,52,hgbr_v3_hgbr
704,14,daily_net|day|days_to_end_of_month|dow|expense_30d_mean|expense_30d_sum|expense_7d_30d_ratio|expense_7d_mean|expense_7d_sum|expense_trend|expense_txn_count|has_income|is_weekend|net_30d_sum,706.9178350254087,974.0437320881655,53,hgbr_v3_hgbr
983,17,daily_expense|daily_income|daily_net|days_to_end_of_month|dow|expense_30d_mean|expense_30d_sum|expense_7d_mean|expense_7d_sum|expense_txn_count|has_income|is_summer_vacation|is_winter_vacation|net_30d_sum|net_7d_sum|txn_7d_sum|txn_count,706.9192515103703,980.732005769871,45,hgbr_v3_hgbr
872,18,daily_expense|daily_income|daily_net|day|days_to_end_of_month|dow|expense_30d_sum|expense_7d_30d_ratio|expense_7d_sum|expense_trend|expense_txn_count|has_expense|has_income|income_txn_count|is_winter_vacation|net_30d_sum|txn_7d_sum|txn_count,707.057931783415,975.8300244496074,47,hgbr_v3_hgbr
710,13,daily_expense|daily_income|daily_net|day|expense_7d_30d_ratio|expense_7d_sum|expense_txn_count|has_expense|has_income|net_30d_sum|net_7d_sum|txn_7d_sum|txn_count,707.1035636053973,982.0543794305714,46,hgbr_v3_hgbr
696,16,daily_expense|daily_income|daily_net|expense_30d_sum|expense_7d_30d_ratio|expense_7d_mean|expense_7d_sum|expense_txn_count|has_expense|income_txn_count|is_winter_vacation|net_30d_sum|net_7d_sum|txn_30d_sum|txn_7d_sum|txn_count,707.2944099665914,979.4577934774475,57,hgbr_v3_hgbr
296,8,daily_income|day|days_to_end_of_month|expense_7d_mean|expense_trend|is_weekend|is_winter_vacation|net_30d_sum,707.3306580154187,972.6313375721692,41,hgbr_v3_hgbr
939,20,daily_income|daily_net|day|days_to_end_of_month|dow|expense_30d_mean|expense_30d_sum|expense_7d_30d_ratio|expense_7d_mean|expense_trend|expense_txn_count|has_expense|has_income|is_summer_vacation|is_weekend|is_winter_vacation|net_30d_sum|net_7d_sum|txn_7d_sum|txn_count,707.3799832595205,979.7234845364279,44,hgbr_v3_hgbr
999,15,daily_income|daily_net|dow|expense_30d_mean|expense_30d_sum|expense_7d_30d_ratio|expense_7d_mean|expense_7d_sum|expense_trend|expense_txn_count|is_summer_vacation|is_weekend|net_30d_sum|net_7d_sum|txn_30d_sum,707.4173511486704,979.9566399608211,37,hgbr_v3_hgbr
254,9,days_to_end_of_month|dow|expense_30d_sum|expense_7d_mean|expense_7d_sum|expense_trend|has_income|is_weekend|net_30d_sum,707.915528314786,972.1567950058766,43,hgbr_v3_hgbr
785,17,daily_income|day|days_to_end_of_month|dow|expense_30d_mean|expense_30d_sum|expense_7d_30d_ratio|expense_7d_mean|expense_7d_sum|expense_trend|expense_txn_count|has_income|income_txn_count|is_winter_vacation|net_30d_sum|net_7d_sum|txn_7d_sum,708.0702394241977,981.0545619649387,51,hgbr_v3_hgbr
299,13,daily_expense|daily_net|expense_30d_mean|expense_7d_30d_ratio|expense_7d_mean|expense_7d_sum|expense_trend|expense_txn_count|has_income|is_winter_vacation|net_30d_sum|txn_30d_sum|txn_7d_sum,708.1152292105783,978.1904937094954,57,hgbr_v3_hgbr
649,17,daily_expense|daily_income|daily_net|day|days_to_end_of_month|expense_30d_sum|expense_7d_30d_ratio|expense_7d_mean|expense_7d_sum|expense_txn_count|has_expense|has_income|income_txn_count|is_winter_vacation|net_30d_sum|net_7d_sum|txn_7d_sum,708.1575152324218,981.5471060784481,50,hgbr_v3_hgbr
529,19,daily_income|daily_net|day|days_to_end_of_month|dow|expense_30d_mean|expense_30d_sum|expense_7d_30d_ratio|expense_7d_mean|expense_7d_sum|expense_trend|expense_txn_count|has_expense|has_income|income_txn_count|is_summer_vacation|net_30d_sum|txn_7d_sum|txn_count,708.1700829541372,975.4725032398676,56,hgbr_v3_hgbr
253,10,daily_income|daily_net|days_to_end_of_month|expense_30d_sum|expense_7d_sum|expense_trend|has_expense|has_income|is_winter_vacation|net_30d_sum,708.1980799340349,971.6788500606858,45,hgbr_v3_hgbr
521,9,daily_income|days_to_end_of_month|expense_30d_sum|expense_7d_sum|expense_trend|has_expense|income_txn_count|is_winter_vacation|net_30d_sum,708.2062685995174,970.5128284365142,41,hgbr_v3_hgbr
386,8,daily_expense|daily_income|day|expense_30d_mean|expense_7d_30d_ratio|income_txn_count|is_weekend|net_30d_sum,708.2150148010425,973.2132662016968,39,hgbr_v3_hgbr
84,11,dow|expense_30d_sum|expense_7d_mean|expense_trend|has_income|is_summer_vacation|is_weekend|net_30d_sum|net_7d_sum|txn_30d_sum|txn_count,708.2963305498345,976.298916220362,36,hgbr_v3_hgbr
778,19,daily_expense|daily_income|day|dow|expense_30d_mean|expense_30d_sum|expense_7d_30d_ratio|expense_7d_mean|expense_7d_sum|expense_txn_count|has_expense|income_txn_count|is_summer_vacation|is_winter_vacation|net_30d_sum|net_7d_sum|txn_30d_sum|txn_7d_sum|txn_count,708.3241468982064,978.8356915321068,37,hgbr_v3_hgbr
475,9,days_to_end_of_month|expense_30d_mean|expense_7d_sum|expense_trend|has_expense|is_summer_vacation|is_winter_vacation|net_30d_sum|net_7d_sum,708.5219173414962,978.7453223458175,39,hgbr_v3_hgbr
223,10,daily_expense|days_to_end_of_month|dow|expense_7d_30d_ratio|expense_7d_mean|expense_trend|is_summer_vacation|is_weekend|net_30d_sum|net_7d_sum,708.5875894131881,978.1073725680693,47,hgbr_v3_hgbr
