trial_id,feature_count,feature_columns,val_mae,val_rmse,iterations,model_name
137,8,daily_net|expense_30d_mean|expense_30d_sum|expense_7d_mean|is_winter_vacation|net_30d_sum|net_7d_sum|txn_count,711.9163818359375,975.1896930854017,237,mlp_v4_regression
1428,9,daily_net|expense_7d_sum|expense_trend|has_expense|is_weekend|net_30d_sum|txn_30d_sum|txn_7d_sum|txn_count,712.0280151367188,1009.8422215871151,228,mlp_v4_regression
1219,10,daily_net|dow|expense_7d_30d_ratio|expense_7d_sum|expense_trend|has_expense|has_income|is_weekend|net_30d_sum|txn_30d_sum,712.5103759765625,990.6894695110068,300,mlp_v4_regression
1718,9,daily_net|expense_30d_sum|expense_7d_mean|expense_7d_sum|has_expense|is_winter_vacation|net_30d_sum|net_7d_sum|txn_30d_sum,712.7744750976562,1001.1577048597288,185,mlp_v4_regression
1530,10,daily_expense|dow|expense_txn_count|income_txn_count|is_summer_vacation|is_weekend|is_winter_vacation|net_30d_sum|net_7d_sum|txn_7d_sum,713.0280151367188,972.8586742173809,232,mlp_v4_regression
1166,11,daily_expense|dow|expense_30d_mean|expense_7d_30d_ratio|expense_7d_sum|expense_trend|has_expense|net_30d_sum|net_7d_sum|txn_30d_sum|txn_count,713.1058349609375,1001.4198669888669,213,mlp_v4_regression
1203,8,expense_30d_sum|expense_7d_mean|expense_7d_sum|expense_txn_count|has_expense|is_summer_vacation|net_30d_sum|txn_count,713.2077026367188,983.3632022299797,237,mlp_v4_regression
1686,10,expense_7d_mean|expense_7d_sum|expense_txn_count|has_expense|has_income|income_txn_count|is_weekend|net_30d_sum|net_7d_sum|txn_7d_sum,713.5677490234375,986.539406207375,300,mlp_v4_regression
1667,9,daily_income|daily_net|expense_30d_sum|expense_trend|income_txn_count|is_summer_vacation|net_30d_sum|txn_30d_sum|txn_count,713.7517700195312,1004.392851428165,142,mlp_v4_regression
1323,11,daily_income|expense_30d_sum|expense_7d_30d_ratio|has_income|income_txn_count|is_summer_vacation|is_weekend|is_winter_vacation|net_30d_sum|txn_30d_sum|txn_7d_sum,713.9249267578125,992.1266300225994,300,mlp_v4_regression
1777,19,daily_expense|daily_income|daily_net|dow|expense_7d_30d_ratio|expense_7d_mean|expense_trend|expense_txn_count|has_expense|has_income|income_txn_count|is_summer_vacation|is_weekend|is_winter_vacation|net_30d_sum|net_7d_sum|txn_30d_sum|txn_7d_sum|txn_count,714.0074462890625,1004.639487577509,300,mlp_v4_regression
539,9,dow|expense_7d_mean|expense_trend|expense_txn_count|has_expense|is_summer_vacation|net_30d_sum|txn_30d_sum|txn_count,714.0697021484375,995.4117552550804,228,mlp_v4_regression
1165,13,daily_income|daily_net|dow|expense_30d_sum|expense_trend|expense_txn_count|has_expense|income_txn_count|is_summer_vacation|is_winter_vacation|net_30d_sum|net_7d_sum|txn_30d_sum,714.4172973632812,989.9010682891497,187,mlp_v4_regression
624,15,daily_expense|daily_income|daily_net|dow|expense_30d_sum|expense_7d_30d_ratio|expense_7d_mean|has_expense|income_txn_count|is_winter_vacation|month|net_30d_sum|net_7d_sum|txn_30d_sum|txn_7d_sum,714.53369140625,1029.394542923169,169,mlp_v4_regression
1367,11,daily_expense|daily_net|dow|expense_30d_mean|expense_7d_30d_ratio|expense_7d_sum|expense_trend|expense_txn_count|income_txn_count|is_summer_vacation|net_30d_sum,714.567626953125,989.4318129613581,244,mlp_v4_regression
1410,8,daily_income|dow|expense_7d_30d_ratio|expense_trend|has_expense|net_30d_sum|net_7d_sum|txn_7d_sum,714.6217651367188,990.6187460370412,244,mlp_v4_regression
1483,12,daily_net|expense_30d_sum|expense_7d_mean|expense_7d_sum|expense_trend|expense_txn_count|is_weekend|is_winter_vacation|net_30d_sum|txn_30d_sum|txn_7d_sum|txn_count,714.6751708984375,1015.4911681053657,218,mlp_v4_regression
1716,7,daily_expense|daily_income|dow|expense_7d_sum|has_expense|net_30d_sum|txn_count,714.909423828125,982.5585224300892,176,mlp_v4_regression
1234,8,expense_30d_mean|expense_7d_30d_ratio|expense_trend|has_income|net_30d_sum|net_7d_sum|txn_30d_sum|txn_count,715.0944213867188,984.3361659006541,237,mlp_v4_regression
1812,12,expense_30d_sum|expense_7d_30d_ratio|expense_7d_mean|expense_txn_count|has_expense|has_income|income_txn_count|is_summer_vacation|is_weekend|is_winter_vacation|net_30d_sum|txn_7d_sum,715.1619262695312,997.3600152402341,219,mlp_v4_regression
731,11,daily_expense|daily_income|daily_net|dow|expense_30d_mean|expense_7d_mean|income_txn_count|is_weekend|net_30d_sum|txn_30d_sum|txn_count,715.4319458007812,988.9135452606563,244,mlp_v4_regression
154,7,daily_income|expense_30d_sum|has_expense|is_winter_vacation|net_30d_sum|net_7d_sum|txn_count,715.8211059570312,982.7252286371812,175,mlp_v4_regression
1335,10,daily_income|daily_net|expense_30d_mean|expense_7d_30d_ratio|expense_trend|net_30d_sum|net_7d_sum|txn_30d_sum|txn_7d_sum|txn_count,715.8919677734375,1000.9529521910608,300,mlp_v4_regression
53,14,daily_expense|expense_30d_mean|expense_7d_30d_ratio|expense_trend|has_expense|income_txn_count|is_summer_vacation|is_weekend|is_winter_vacation|net_30d_sum|net_7d_sum|txn_30d_sum|txn_7d_sum|txn_count,716.110107421875,1009.3012124732636,251,mlp_v4_regression
206,7,expense_30d_sum|expense_7d_sum|income_txn_count|is_weekend|month|net_30d_sum|txn_30d_sum,716.1409912109375,1004.0683803904991,212,mlp_v4_regression
1137,10,daily_expense|expense_30d_sum|expense_7d_30d_ratio|expense_7d_mean|has_income|income_txn_count|is_summer_vacation|net_30d_sum|txn_30d_sum|txn_7d_sum,716.1544799804688,1011.585636513291,300,mlp_v4_regression
276,12,daily_net|dow|expense_7d_30d_ratio|expense_7d_sum|expense_txn_count|has_income|income_txn_count|is_summer_vacation|is_winter_vacation|month|net_30d_sum|txn_30d_sum,716.2237548828125,1005.5891618847132,222,mlp_v4_regression
1701,7,dow|expense_7d_30d_ratio|has_expense|has_income|net_30d_sum|net_7d_sum|txn_7d_sum,716.541015625,991.4079634539961,129,mlp_v4_regression
264,19,daily_expense|daily_income|daily_net|dow|expense_30d_mean|expense_30d_sum|expense_7d_30d_ratio|expense_7d_mean|expense_7d_sum|expense_txn_count|has_expense|income_txn_count|is_summer_vacation|is_winter_vacation|net_30d_sum|net_7d_sum|txn_30d_sum|txn_7d_sum|txn_count,716.544677734375,1013.6835058340448,300,mlp_v4_regression
923,9,daily_expense|daily_income|expense_7d_sum|expense_trend|expense_txn_count|has_income|is_summer_vacation|is_winter_vacation|net_30d_sum,717.0324096679688,984.5652276512715,186,mlp_v4_regression
1615,17,daily_expense|daily_net|dow|expense_30d_mean|expense_7d_30d_ratio|expense_7d_mean|expense_7d_sum|expense_trend|expense_txn_count|has_income|income_txn_count|is_summer_vacation|is_weekend|is_winter_vacation|net_30d_sum|net_7d_sum|txn_count,717.1117553710938,991.2735180060042,300,mlp_v4_regression
1852,8,expense_30d_mean|expense_7d_mean|expense_trend|has_expense|has_income|is_weekend|net_30d_sum|txn_count,717.3856811523438,988.450302240836,237,mlp_v4_regression
1383,15,daily_expense|daily_income|dow|expense_30d_sum|expense_7d_mean|expense_trend|expense_txn_count|has_expense|income_txn_count|is_weekend|month|net_30d_sum|net_7d_sum|txn_30d_sum|txn_7d_sum,717.3916015625,1033.0270446604968,197,mlp_v4_regression
410,10,daily_expense|dow|expense_30d_mean|expense_7d_30d_ratio|has_expense|is_summer_vacation|is_weekend|net_30d_sum|net_7d_sum|txn_7d_sum,717.4915161132812,994.5743750469344,227,mlp_v4_regression
1415,14,daily_net|expense_7d_30d_ratio|expense_7d_mean|expense_7d_sum|expense_trend|has_expense|has_income|is_summer_vacation|is_winter_vacation|net_30d_sum|net_7d_sum|txn_30d_sum|txn_7d_sum|txn_count,717.8300170898438,1010.0660869467898,251,mlp_v4_regression
1169,7,daily_expense|daily_income|expense_30d_sum|expense_7d_30d_ratio|expense_trend|txn_30d_sum|txn_count,718.119873046875,998.7543804659882,176,mlp_v4_regression
537,8,daily_net|expense_30d_mean|expense_7d_sum|has_expense|net_30d_sum|net_7d_sum|txn_7d_sum|txn_count,718.2308349609375,993.6046749084869,237,mlp_v4_regression
879,7,expense_30d_mean|expense_trend|has_income|income_txn_count|net_30d_sum|net_7d_sum|txn_count,718.3258056640625,987.6514124426694,129,mlp_v4_regression
141,8,daily_expense|dow|expense_7d_30d_ratio|has_income|is_summer_vacation|is_weekend|net_30d_sum|txn_7d_sum,718.404052734375,981.5601739068268,243,mlp_v4_regression
418,13,dow|expense_7d_30d_ratio|expense_7d_mean|expense_trend|has_expense|has_income|income_txn_count|is_summer_vacation|is_winter_vacation|month|net_30d_sum|net_7d_sum|txn_30d_sum,718.4270629882812,1000.8184775472523,194,mlp_v4_regression
1380,13,daily_expense|daily_income|dow|expense_30d_sum|expense_7d_30d_ratio|expense_7d_mean|expense_trend|expense_txn_count|has_expense|income_txn_count|net_30d_sum|net_7d_sum|txn_7d_sum,718.6040649414062,1002.7599413618397,249,mlp_v4_regression
1695,13,daily_expense|daily_net|expense_30d_sum|expense_7d_mean|expense_trend|expense_txn_count|has_expense|income_txn_count|is_winter_vacation|month|net_30d_sum|net_7d_sum|txn_30d_sum,719.0685424804688,1018.8831201369468,115,mlp_v4_regression
1914,12,dow|expense_30d_mean|expense_30d_sum|expense_7d_mean|expense_7d_sum|expense_trend|expense_txn_count|income_txn_count|net_30d_sum|net_7d_sum|txn_7d_sum|txn_count,719.16357421875,1004.3047346298831,294,mlp_v4_regression
1790,10,daily_expense|dow|expense_7d_sum|expense_trend|expense_txn_count|has_income|is_summer_vacation|is_weekend|is_winter_vacation|net_30d_sum,719.60546875,979.1908011210072,300,mlp_v4_regression
1213,18,daily_expense|daily_net|dow|expense_30d_sum|expense_7d_30d_ratio|expense_7d_mean|expense_7d_sum|expense_trend|has_expense|income_txn_count|is_summer_vacation|is_winter_vacation|month|net_30d_sum|net_7d_sum|txn_30d_sum|txn_7d_sum|txn_count,719.7205200195312,1035.4678290511974,270,mlp_v4_regression
1967,8,expense_30d_mean|expense_7d_30d_ratio|has_expense|has_income|is_summer_vacation|net_30d_sum|txn_30d_sum|txn_count,719.8666381835938,993.4120809110386,230,mlp_v4_regression
849,12,daily_expense|daily_income|daily_net|expense_30d_mean|expense_7d_mean|expense_txn_count|has_income|is_winter_vacation|month|net_30d_sum|net_7d_sum|txn_count,719.9251708984375,1010.5270901861068,261,mlp_v4_regression
584,10,expense_7d_sum|has_expense|has_income|income_txn_count|is_summer_vacation|is_weekend|month|net_30d_sum|net_7d_sum|txn_count,720.1656494140625,995.388837339459,171,mlp_v4_regression
594,8,daily_income|daily_net|expense_7d_mean|expense_7d_sum|expense_txn_count|is_winter_vacation|month|net_30d_sum,720.2245483398438,994.1392005146965,247,mlp_v4_regression
1567,11,daily_expense|expense_30d_sum|expense_7d_mean|expense_txn_count|is_summer_vacation|is_winter_vacation|month|net_30d_sum|net_7d_sum|txn_7d_sum|txn_count,720.2509155273438,1011.7558067537839,293,mlp_v4_regression
278,19,daily_expense|daily_income|daily_net|expense_30d_mean|expense_7d_30d_ratio|expense_7d_mean|expense_trend|expense_txn_count|has_expense|has_income|income_txn_count|is_summer_vacation|is_weekend|is_winter_vacation|month|net_30d_sum|net_7d_sum|txn_30d_sum|txn_7d_sum,720.319580078125,1028.6484457772733,300,mlp_v4_regression
1208,7,expense_7d_sum|expense_trend|expense_txn_count|is_summer_vacation|is_weekend|net_7d_sum|txn_count,720.4813232421875,982.2878269631565,300,mlp_v4_regression
570,14,daily_income|expense_30d_mean|expense_7d_mean|expense_7d_sum|expense_trend|expense_txn_count|has_income|income_txn_count|is_summer_vacation|is_weekend|month|net_30d_sum|net_7d_sum|txn_count,720.497314453125,1005.7976933757603,251,mlp_v4_regression
662,13,dow|expense_30d_mean|expense_30d_sum|expense_7d_30d_ratio|expense_7d_sum|expense_txn_count|has_expense|has_income|income_txn_count|is_winter_vacation|net_30d_sum|txn_30d_sum|txn_7d_sum,720.8944091796875,1016.5285596086319,249,mlp_v4_regression
1385,7,expense_30d_sum|expense_trend|income_txn_count|month|net_30d_sum|net_7d_sum|txn_30d_sum,721.0626220703125,1006.7128438636313,212,mlp_v4_regression
36,7,daily_net|expense_7d_mean|has_expense|income_txn_count|net_30d_sum|txn_30d_sum|txn_count,721.8348999023438,996.9325140148655,128,mlp_v4_regression
1477,10,dow|expense_30d_sum|expense_7d_30d_ratio|expense_7d_mean|expense_trend|has_expense|is_weekend|net_30d_sum|txn_7d_sum|txn_count,721.8602905273438,1006.1478830172034,230,mlp_v4_regression
588,14,daily_income|expense_30d_mean|expense_30d_sum|expense_7d_30d_ratio|expense_7d_mean|expense_7d_sum|expense_txn_count|has_income|is_weekend|month|net_30d_sum|net_7d_sum|txn_7d_sum|txn_count,721.9906005859375,1046.8056171037676,258,mlp_v4_regression
1198,10,daily_expense|daily_income|expense_30d_sum|has_income|income_txn_count|is_weekend|is_winter_vacation|net_30d_sum|net_7d_sum|txn_30d_sum,722.1058959960938,988.5270924461302,298,mlp_v4_regression
269,8,daily_expense|daily_income|daily_net|dow|expense_7d_sum|is_weekend|net_30d_sum|txn_30d_sum,722.126953125,983.7092431201406,201,mlp_v4_regression
86,7,daily_income|daily_net|expense_7d_30d_ratio|expense_7d_sum|income_txn_count|is_summer_vacation|is_weekend,722.1582641601562,980.5466268872684,175,mlp_v4_regression
102,18,daily_expense|daily_income|daily_net|dow|expense_30d_sum|expense_7d_30d_ratio|expense_7d_sum|expense_txn_count|has_income|income_txn_count|is_summer_vacation|is_weekend|is_winter_vacation|net_30d_sum|net_7d_sum|txn_30d_sum|txn_7d_sum|txn_count,722.396484375,1013.7564118169611,286,mlp_v4_regression
550,13,daily_net|dow|expense_30d_mean|expense_trend|has_income|income_txn_count|is_summer_vacation|is_weekend|is_winter_vacation|month|net_30d_sum|txn_30d_sum|txn_7d_sum,722.5900268554688,1027.5566286098299,249,mlp_v4_regression
851,19,daily_expense|daily_income|daily_net|expense_30d_mean|expense_30d_sum|expense_7d_30d_ratio|expense_7d_mean|expense_7d_sum|expense_trend|has_expense|has_income|income_txn_count|is_weekend|is_winter_vacation|net_30d_sum|net_7d_sum|txn_30d_sum|txn_7d_sum|txn_count,722.8240966796875,1015.0299256672189,300,mlp_v4_regression
121,9,daily_income|expense_30d_mean|expense_7d_30d_ratio|expense_7d_mean|expense_trend|has_expense|net_30d_sum|net_7d_sum|txn_7d_sum,722.8906860351562,1012.9687495179701,228,mlp_v4_regression
773,11,daily_expense|daily_net|expense_7d_30d_ratio|expense_7d_sum|expense_trend|expense_txn_count|has_expense|has_income|income_txn_count|is_weekend|is_winter_vacation,722.908203125,1001.2860168303561,123,mlp_v4_regression
1311,19,daily_expense|daily_income|daily_net|dow|expense_30d_mean|expense_7d_30d_ratio|expense_7d_mean|expense_txn_count|has_expense|has_income|income_txn_count|is_summer_vacation|is_weekend|month|net_30d_sum|net_7d_sum|txn_30d_sum|txn_7d_sum|txn_count,722.9298706054688,1028.5794208518855,300,mlp_v4_regression
835,9,daily_expense|expense_30d_sum|expense_trend|has_income|income_txn_count|is_winter_vacation|net_30d_sum|net_7d_sum|txn_30d_sum,723.0794677734375,1018.1259131364843,142,mlp_v4_regression
274,11,daily_expense|daily_income|daily_net|dow|expense_30d_mean|income_txn_count|is_summer_vacation|is_weekend|is_winter_vacation|net_30d_sum|txn_30d_sum,723.168701171875,990.8714283397215,250,mlp_v4_regression
1183,15,daily_income|daily_net|dow|expense_30d_sum|expense_7d_30d_ratio|expense_7d_mean|expense_7d_sum|expense_trend|has_expense|is_weekend|is_winter_vacation|net_30d_sum|net_7d_sum|txn_30d_sum|txn_7d_sum,723.1876220703125,1028.5040714552374,215,mlp_v4_regression
1889,14,daily_expense|daily_net|expense_30d_mean|expense_30d_sum|expense_7d_30d_ratio|expense_7d_mean|expense_trend|has_expense|income_txn_count|is_summer_vacation|net_30d_sum|net_7d_sum|txn_7d_sum|txn_count,723.3026733398438,1010.7577293793008,300,mlp_v4_regression
1821,7,daily_income|dow|expense_30d_mean|has_income|is_weekend|net_30d_sum|txn_count,723.3868408203125,982.052060738126,212,mlp_v4_regression
366,12,daily_expense|daily_income|daily_net|dow|expense_trend|expense_txn_count|has_expense|is_summer_vacation|is_winter_vacation|month|net_30d_sum|txn_7d_sum,723.5357666015625,1009.9692445812398,229,mlp_v4_regression
1796,7,dow|expense_30d_sum|expense_7d_mean|expense_txn_count|income_txn_count|is_weekend|txn_7d_sum,723.5535278320312,984.2483489953132,184,mlp_v4_regression
289,11,daily_expense|daily_net|dow|expense_7d_30d_ratio|expense_7d_mean|expense_txn_count|has_income|is_weekend|net_30d_sum|net_7d_sum|txn_30d_sum,723.576416015625,998.6228642485611,244,mlp_v4_regression
1250,17,daily_net|dow|expense_30d_mean|expense_7d_30d_ratio|expense_7d_mean|expense_7d_sum|expense_trend|expense_txn_count|has_expense|has_income|is_summer_vacation|is_weekend|month|net_30d_sum|net_7d_sum|txn_30d_sum|txn_7d_sum,723.6646118164062,1031.3556612536725,215,mlp_v4_regression
504,7,daily_net|dow|expense_30d_sum|expense_7d_sum|is_weekend|txn_7d_sum|txn_count,723.7078857421875,985.1945556589318,264,mlp_v4_regression
949,19,daily_expense|daily_income|daily_net|dow|expense_30d_mean|expense_7d_sum|expense_trend|expense_txn_count|has_expense|has_income|income_txn_count|is_summer_vacation|is_weekend|is_winter_vacation|month|net_30d_sum|net_7d_sum|txn_30d_sum|txn_count,723.7643432617188,1013.6441991645787,300,mlp_v4_regression
1073,15,daily_income|daily_net|expense_30d_sum|expense_7d_30d_ratio|expense_7d_sum|expense_trend|expense_txn_count|is_summer_vacation|is_weekend|is_winter_vacation|month|net_30d_sum|net_7d_sum|txn_7d_sum|txn_count,723.7844848632812,1028.5291075122766,300,mlp_v4_regression
782,10,daily_expense|daily_income|expense_30d_sum|expense_trend|is_winter_vacation|month|net_30d_sum|txn_30d_sum|txn_7d_sum|txn_count,723.8217163085938,1031.6040301394717,300,mlp_v4_regression
275,17,daily_expense|daily_net|dow|expense_30d_mean|expense_30d_sum|expense_7d_30d_ratio|expense_7d_mean|expense_7d_sum|has_expense|has_income|income_txn_count|is_summer_vacation|is_weekend|is_winter_vacation|net_30d_sum|txn_7d_sum|txn_count,723.8649291992188,1015.3950585855733,300,mlp_v4_regression
944,15,daily_expense|daily_income|daily_net|expense_7d_30d_ratio|expense_7d_mean|expense_trend|expense_txn_count|has_expense|is_summer_vacation|is_weekend|is_winter_vacation|net_30d_sum|net_7d_sum|txn_30d_sum|txn_count,724.2005615234375,1006.6519073145394,270,mlp_v4_regression
986,7,daily_income|daily_net|expense_7d_30d_ratio|expense_7d_mean|expense_7d_sum|expense_txn_count|income_txn_count,724.3077392578125,981.8045248418853,176,mlp_v4_regression
1354,11,daily_expense|expense_30d_mean|expense_30d_sum|expense_7d_mean|expense_7d_sum|expense_trend|has_expense|is_weekend|month|net_30d_sum|txn_30d_sum,724.7727661132812,1031.157844367195,207,mlp_v4_regression
